y,w,ids
0.9675799625952044,1.0,CCCCCBr
-0.12335130799931733,1.0,CNC
-0.2665523101059968,1.0,Cc1cc(cnc1)C
-0.5451433505680824,1.0,Cc1ccc(c(c1)O)C
0.470281937097463,1.0,CC(C)OC
-1.084099849405949,1.0,CCCN(CCC)c1c(cc(cc1[N+](=O)[O-])S(=O)(=O)C)[N+](=O)[O-]
-0.5217104593142621,1.0,c1cc(cc(c1)Cl)N
0.1734653145490728,1.0,c1cc2cccc3c2c(c1)CC3
0.5666171566965019,1.0,CCSSCC
1.0352749817729077,1.0,CC(C)Cc1ccccc1
-0.90444768312666,1.0,COc1cccc(c1)N
0.0016241120210575288,1.0,c1ccc2c(c1)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2
0.20210551497040868,1.0,c1cc(c(cc1c2cc(c(c(c2Cl)Cl)Cl)Cl)Cl)Cl
0.2411603337267758,1.0,Cn1cccc1
-0.10252207132925485,1.0,CCCCCCCO
0.13441049579270567,1.0,C[C@H]1CCCO1
1.6575484272910235,1.0,CCCCCC1CCCC1
0.9936165084327827,1.0,CC[C@H](C)Cl
0.44424539125988494,1.0,CCCCCOC(=O)CC
-0.18323536342574676,1.0,c1cc2ccc3cccc4c3c2c(c1)cc4
0.23334936997550243,1.0,CCCC(=O)CCC
-0.1467841992531376,1.0,c1cc(c(cc1c2c(c(cc(c2Cl)Cl)Cl)Cl)Cl)Cl
1.514347425184344,1.0,C
-0.3654911842887934,1.0,c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)N(=O)=O
0.06150816744748705,1.0,Cc1ccccc1[N+](=O)[O-]
-0.1051257259130126,1.0,C/C=C/C=O
0.9858055446815093,1.0,CC(C)CBr
-0.27175961927351244,1.0,Cc1ccnc(c1)C
0.07973374953379178,1.0,CCCC[N@](CC)c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-]
-1.5579649836498701,1.0,CC(=O)N1CCCC1
0.7723058688133688,1.0,CCc1ccccc1C
0.16044704163028367,1.0,CN(C)C
0.6212939029554159,1.0,C(C(Cl)(Cl)Cl)Cl
0.4937148283512833,1.0,CN(CC(F)(F)F)c1ccccc1
-0.6206493334970589,1.0,c1ccc(c(c1)O)I
1.7434690285550316,1.0,CCCCCCCC
0.1734653145490728,1.0,c1ccc2c(c1)Oc3ccccc3O2
0.4546600095949162,1.0,CCCCCCCCC=O
0.6030683208691112,1.0,CCSC
0.34791017166084603,1.0,CCCOC=O
1.7564873014738205,1.0,CCCCC(C)C
1.8163713569002498,1.0,CCCCCCCCCC
-0.43318620346649667,1.0,C1CCNC1
-0.7638503356037383,1.0,c1cc(cnc1)C#N
0.3296845895745414,1.0,C1=C[C@@H]([C@@H]2[C@H]1[C@@]3(C(=C([C@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl
0.9962201630165404,1.0,CCCC#C
-3.7085836698338195,1.0,c1(=O)[nH]c(=O)[nH]c(=O)[nH]1
0.12139222287391657,1.0,c1ccc-2c(c1)Cc3c2cccc3
0.9076959071687749,1.0,CCCCl
0.9155068709200483,1.0,CC(C)c1ccccc1
-0.5425396959843246,1.0,Cc1ccccc1O
-0.23530845510090304,1.0,CCCCO
0.9936165084327827,1.0,CCCCCCCl
-0.5998200968269964,1.0,COc1ccccc1N
0.8556228154936187,1.0,CCCI
1.3060550584837196,1.0,C1CCCC1
1.097762691783095,1.0,CC(=C)C(=C)C
0.769702214229611,1.0,Cc1ccc(c(c1)C)C
-1.4538188002995576,1.0,CCC(=O)N
1.4075975872502744,1.0,CC1CCCC1
-0.03482705215155183,1.0,CCCCCCN
0.3505138262446038,1.0,Cc1cc(c2ccccc2c1)C
0.045886239944940184,1.0,CCCC#N
0.6603487217117832,1.0,CCCSCCC
-0.8289417001976834,1.0,c1cnccc1C=O
-1.8730071882845647,1.0,CN(C)C(=O)c1ccc(cc1)OC
-0.06607090715664557,1.0,CCNCC
-0.6180456789133011,1.0,c1cc(ccc1O)F
-0.2743632738572702,1.0,CS(=O)(=O)Cl
0.579635429615291,1.0,CCOCC
0.36873940833090846,1.0,CCc1cccc2c1cccc2
-0.672722425172215,1.0,CCCOCCO
-0.7742649539387695,1.0,Cc1cc(ccc1Cl)O
-0.02701608840027835,1.0,CCCC(C)(C)O
-0.016601470065247106,1.0,CC#N
0.2906297708181742,1.0,c1ccc(cc1)c2ccccc2
0.5041294466863145,1.0,CC(C)CO[N+](=O)[O-]
-0.35507656595376214,1.0,CC1=CC(=O)CC(C1)(C)C
1.529969352686891,1.0,CCCCCCCC=C
-0.9408988472992692,1.0,CN(C)CCC=C1c2ccccc2CCc3c1cccc3
0.8009460692347047,1.0,CCBr
1.3763537322451804,1.0,CCCC(=C)C
0.7592875958945798,1.0,Cc1ccccc1C
0.46247097334618953,1.0,CCCCCCCC(=O)OC
0.7020071950519079,1.0,COC(C(Cl)Cl)(F)F
0.48590386460000984,1.0,C(CBr)Cl
1.8085603931489769,1.0,CCCCCCCCC
1.2774148580623839,1.0,CC(C)(C)Cl
0.41560519083854897,1.0,CCOc1ccccc1
1.4935181885142816,1.0,CCCCCCC=C
-1.1283619773298317,1.0,CCOC(=O)C[C@H](C(=O)OCC)SP(=S)(OC)OC
-1.8704035337008071,1.0,c1ccc(cc1)C(=O)N
1.7304507556362427,1.0,CC(C)CC(C)C
-0.23010114593338749,1.0,Cc1ccc(cc1)C(=O)C
1.2357563847222588,1.0,C=CCC=C
-0.38892407554261366,1.0,CCOCCOC(=O)C
1.8866700306617115,1.0,C1(C(C(C1(F)F)(F)F)(F)F)(F)F
0.6707633400468144,1.0,c1cc(c(c(c1)Cl)Cl)Cl
-0.2847778921923015,1.0,c1ccc(c(c1)N)Cl
-1.4251785998782216,1.0,CN(C)C(=O)c1ccccc1
0.12399587745767454,1.0,CCC[N+](=O)[O-]
0.9675799625952044,1.0,CCCCCCl
-0.3941313847101295,1.0,COc1ccc(cc1)C(=O)OC
0.8894703250824703,1.0,CCCCBr
1.3138660222349932,1.0,C1CCCCC1
-0.30821078344612174,1.0,CCO
-1.4381968727970107,1.0,CN(C)CCOC(c1ccccc1)c2ccccc2
-0.19104632717702028,1.0,CN
-0.07388187090791887,1.0,COC(=O)C1CC1
-0.5946127876594807,1.0,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC
-0.6597041522534259,1.0,CCCC(=O)O
0.8764520521636812,1.0,CC[C@H](C)c1ccccc1
0.8634337792448921,1.0,C(F)(F)Cl
1.4310304785040946,1.0,CCCC/C=C/C
0.5718244658640176,1.0,c1c(cc(c(c1Cl)Cl)Cl)Cl
1.069122491361759,1.0,CCCCC#C
-1.5110992011422293,1.0,c1cc(cc(c1)O)[N+](=O)[O-]
0.8738483975799234,1.0,CC(C)I
0.28021515248314294,1.0,CC(C)C(=O)C(C)C
-1.0007829027256987,1.0,COc1cccc(c1)O
0.7853241417321578,1.0,c1ccc(cc1)F
-0.7117772439285821,1.0,COCCN
1.0196530542703608,1.0,[C@@H](C(F)(F)F)(OC(F)F)Cl
-0.7482284081011915,1.0,CCOCCO
-0.29519251052733275,1.0,C[C@@H](CO[N+](=O)[O-])O[N+](=O)[O-]
0.306251698320721,1.0,CCCCOC(=O)C
0.4182088454223068,1.0,CC(C)CCOC(=O)C
-0.05044897965409861,1.0,c1cc(cnc1)Cl
-0.4800519859741371,1.0,CCc1ccccc1O
0.27761149789938516,1.0,C=O
0.08754471328506518,1.0,c1ccc(cc1)c2cc(c(c(c2Cl)Cl)Cl)Cl
1.2956404401486883,1.0,CC(=C)C
1.272207548894868,1.0,c1cc(cc(c1)C(F)(F)F)C(F)(F)F
-0.43318620346649667,1.0,C1CCCC(CC1)O
-1.352276271533003,1.0,C1C=CC[C@@H]2[C@@H]1C(=O)N(C2=O)SC(Cl)(Cl)Cl
0.4051905725035179,1.0,CCCCCCOC(=O)C
-0.45661909472031686,1.0,Cc1ccc(cc1)N
0.47548924626497857,1.0,C(C(Cl)Cl)Cl
0.4468490458436427,1.0,CCOC
-1.4303859090457376,1.0,CCCCCC(=O)N
0.2984407345694477,1.0,CCCCCCC=O
-0.25093038260344996,1.0,c1cc[nH]c1
-1.4225749452944638,1.0,CS(=O)C
0.6707633400468144,1.0,CC(=C)c1ccccc1
1.7460726831387894,1.0,CC(C)CC(C)(C)C
0.13441049579270567,1.0,COC(=O)C1CCCCC1
0.16565435079779933,1.0,CCCC=O
-0.04784532507034085,1.0,COC(=O)CCl
1.7564873014738205,1.0,CC(C)CCC(C)(C)C
0.6395194850417206,1.0,c1ccc(c(c1)Cl)Cl
1.13942116512322,1.0,C=CC=C
0.25938591581308057,1.0,CCCCC[N+](=O)[O-]
-0.17802805425823126,1.0,CCN
1.0300676726053921,1.0,C1CCC=CC1
-0.24832672801969205,1.0,Cc1cccnc1
-0.6388749155833634,1.0,Cc1cc(cc(c1)O)C
0.7358547046407596,1.0,C1C=CC=CC=C1
-0.5529543143193559,1.0,COc1ccccc1O
0.26980053414811184,1.0,COC=O
0.6967998858843923,1.0,CCS
1.4310304785040946,1.0,CCCC=C
0.3791540266659397,1.0,CC(C)COC(=O)C
0.027660657858635546,1.0,c1c2c(cc(c1Cl)Cl)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2
-0.7560393718524648,1.0,COC(=O)CC#N
-0.15199150842065334,1.0,c1cc(c(c(c1c2cc(c(c(c2Cl)Cl)Cl)Cl)Cl)Cl)Cl
0.08233740411754956,1.0,CC=O
0.23074571539174457,1.0,COCOC
0.07713009495003392,1.0,c1ccc2c(c1)Oc3cccc(c3O2)Cl
-1.0294231031470347,1.0,CN1CCNCC1
0.9285251438388373,1.0,CCCCI
-3.284187972681297,1.0,c1ccc(cc1)n2c(=O)c(c(cn2)N)Cl
0.9519580350926578,1.0,CCC#C
1.2123234934684386,1.0,CC(C)(C)Br
0.24376398831053367,1.0,CCCCCCC(=O)C
1.6497374635397504,1.0,CC[C@@H](C)C(C)C
0.3270809349907835,1.0,CCOC=O
-0.19104632717702028,1.0,c1ccc(c(c1)O)Cl
-1.1439839048323788,1.0,CCc1cccc(c1N(COC)C(=O)CCl)CC
-0.3654911842887934,1.0,Cc1ccncc1C
0.6134829392041425,1.0,c1ccc(cc1)Br
-2.1177507191577987,1.0,CN(C)C(=O)c1ccc(cc1)[N+](=O)[O-]
-0.20146094551205151,1.0,C1CCC(CC1)N
-0.7742649539387695,1.0,c1ccc(cc1)CCO
0.26980053414811184,1.0,C=C(c1ccccc1)c2ccccc2
0.6160865937879004,1.0,C([N+](=O)[O-])(Cl)(Cl)Cl
0.10577029537136981,1.0,CCC(=O)CC
-0.6336676064158479,1.0,CCCCOCCO
1.7669019198088518,1.0,CCCC[C@@H](C)CC
0.9649763080114467,1.0,CC(F)F
0.1864835874678618,1.0,c1ccc2c(c1)Oc3ccc(cc3O2)Cl
0.24636764289429144,1.0,c1ccc(cc1)Oc2ccccc2
0.38956864500097094,1.0,C(CCCl)CCl
0.6629523762955408,1.0,C[C@@H](CCl)Cl
-0.08690014382670808,1.0,c1cc2c(cc1Cl)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2
-0.7976978451925898,1.0,COC(=O)c1ccc(cc1)[N+](=O)[O-]
-0.19625363634453596,1.0,CCCCCO
0.3557211354121193,1.0,CCC[N@@](CC1CC1)c2c(cc(cc2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-]
-0.3941313847101295,1.0,COc1ccccc1OC
0.6577450671280253,1.0,c1ccc(cc1)O[C@@H](C(F)F)F
-0.20146094551205151,1.0,COC(CCl)(OC)OC
0.9519580350926578,1.0,CCCCCl
-1.1361729410811048,1.0,C(CO[N+](=O)[O-])O
0.8452081971585875,1.0,C=CCCl
1.6471338089559926,1.0,CC(C)(C)C
-2.008397226639971,1.0,c1ccc2c(c1)C(=O)c3ccc(cc3C2=O)N
0.7775131779808845,1.0,Cc1cccc(c1)C
0.16044704163028367,1.0,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C
-0.36288752970503574,1.0,Cc1cccc(c1N)C
-0.6987589710097931,1.0,CCOP(=S)(OCC)SCSc1ccc(cc1)Cl
0.7462693229757907,1.0,CCc1ccc(cc1)C
-0.37590580262382467,1.0,Cc1cccc(c1O)C
0.06671547661500267,1.0,c1ccc2c(c1)Oc3cc(c(cc3O2)Cl)Cl
0.3453065170770881,1.0,CC(=CCC[C@](C)(C=C)OC(=O)C)C
-0.0582599434053721,1.0,COC(c1ccccc1)(OC)OC
0.5535988837777129,1.0,CC(C)COC(=O)C(C)C
-0.006186851730215856,1.0,c1cc2c(cc1Cl)Oc3cc(c(c(c3O2)Cl)Cl)Cl
0.022453348691119923,1.0,C[C@H](CC(C)C)O
-0.6571004976696682,1.0,CC(=O)OCCOC(=O)C
-0.20146094551205151,1.0,Cc1cccc(n1)C
-0.9799536660556366,1.0,CN1CCN(CC1)C
-5.156215618403162,1.0,C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O
0.3453065170770881,1.0,CCCCC(=O)OCC
0.8009460692347047,1.0,CCI
0.7931351054834314,1.0,C(F)Cl
0.3999832633360022,1.0,c1cc(c(c(c1)Cl)c2c(cccc2Cl)Cl)Cl
0.36873940833090846,1.0,CC(C)(C)C(=O)OC
1.43623778767161,1.0,CC1CCCCC1
0.840000887991072,1.0,C=CCl
1.514347425184344,1.0,CCC
0.3270809349907835,1.0,CCCCC(=O)OC
-0.7300028260148868,1.0,c1cc(cc(c1)Cl)O
-0.6987589710097931,1.0,Cc1ccc(cc1C)O
-0.16240612675568458,1.0,CC1=CC[C@H](C[C@@H]1O)C(=C)C
0.5171477196051036,1.0,CSSC
-0.20927190926332498,1.0,CC[C@H](C)O
0.48330021001625206,1.0,c1cc(c(c(c1)Cl)c2c(cc(cc2Cl)Cl)Cl)Cl
-0.5165031501467464,1.0,Cc1ccc(c(c1)OC)O
0.3088553529044789,1.0,Cc1ccc2cc(ccc2c1)C
-5.637891716398356,1.0,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O
-0.07127821632416109,1.0,CCCCCN
0.7801168325646424,1.0,CBr
0.7853241417321578,1.0,Cc1ccc(cc1)C
-0.5425396959843246,1.0,c1cc(ccc1N)Cl
0.25938591581308057,1.0,Cc1ccc(c2c1cccc2)C
-0.5451433505680824,1.0,CC(C)(C)c1ccc(cc1)O
0.48330021001625206,1.0,C(Br)Br
0.9441470713413843,1.0,CC(Cl)(Cl)Cl
0.7384583592245174,1.0,c1cc(cc(c1)Cl)Cl
0.6447267942092361,1.0,c1c(c(cc(c1Cl)Cl)Cl)Cl
1.1498357834582513,1.0,CCCCCC#C
0.4911111737675255,1.0,c1ccc(cc1)CCl
-1.1986606510912927,1.0,C[C@@H](c1ccc(c(c1)F)c2ccccc2)C(=O)O
0.4390380820923693,1.0,CC(C)CCOC=O
-0.016601470065247106,1.0,CC[C@H](C(C)C)O
0.688988922133119,1.0,C(=C\Cl)\Cl
0.540580610858924,1.0,c1ccc(cc1)I
0.17867262371658843,1.0,CC(C)[N+](=O)[O-]
0.7879277963159157,1.0,CCc1ccccc1
0.4130015362547912,1.0,CCCCCC(=O)OCC
0.35311748082836164,1.0,c1ccc(cc1)c2cc(ccc2Cl)Cl
1.1290065467881887,1.0,CCCCCCCCBr
-0.7612466810199805,1.0,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-]
0.36873940833090846,1.0,c1ccc2ccccc2c1
0.9571653442601733,1.0,CCCCCI
-0.5659725872381448,1.0,CC(=O)CO[N+](=O)[O-]
1.6601520818747817,1.0,CC(C)C(C)C(C)C
0.6915925767168768,1.0,CCCOCCC
-0.26915596468975456,1.0,CCCO
-0.7716612993550117,1.0,Cc1cccc(c1C)Nc2ccccc2C(=O)O
-0.9252769197967226,1.0,c1ccc(c(c1)N)[N+](=O)[O-]
-0.6883443526747618,1.0,CCC(=O)O
-3.0316334780567895,1.0,c1c(c(=O)[nH]c(=O)[nH]1)C(F)(F)F
0.3583247899958772,1.0,Cc1cccc2c1cccc2
-0.17802805425823126,1.0,CC(C)CO
-0.4800519859741371,1.0,CCN(CC)c1c(cc(c(c1[N+](=O)[O-])N)C(F)(F)F)[N+](=O)[O-]
-0.22489383676587174,1.0,c1ccc(c(c1)C=O)O
0.017246039523604297,1.0,C[C@@H]1CC[C@H](CC1=O)C(=C)C
-0.006186851730215856,1.0,CCC#N
-0.09991841674549708,1.0,C[C@H](C(F)(F)F)O
1.040482290940423,1.0,CCCCCCBr
0.26719687956435395,1.0,CCCOC(=O)C
-0.8185270818626523,1.0,COc1cccc(c1O)OC
-0.42537523971522323,1.0,CCc1cnccn1
0.03547162160990894,1.0,CCC/C=C/C=O
-0.5920091330757229,1.0,CC(C)CC(=O)O
1.6992069006311488,1.0,CCC[C@H](C)CC
-0.33424732928369977,1.0,CO
-1.4277822544619796,1.0,NN
0.7072145042194236,1.0,CCCS
0.009435075772330916,1.0,c1ccc2c(c1)Cc3ccccc3C2
-0.02701608840027835,1.0,COC(=O)c1ccccc1
-0.13376592633434858,1.0,CCc1ccccn1
0.4676782825137052,1.0,CC(C)OC=O
-0.6518931885021526,1.0,CN1CCOCC1
0.6811779583818456,1.0,CS
-1.2663556702689953,1.0,COc1c(c(c(c(c1Cl)C=O)Cl)OC)O
1.1706650201283135,1.0,CC(=C)C=C
1.54298762560568,1.0,CC1CCC(CC1)C
0.1396178049602213,1.0,CCOC(C)OCC
-0.14938785383689526,1.0,CCC[C@@H](C)O
0.5275623379401349,1.0,C(CCl)Cl
-1.654300203248909,1.0,c1cc(ccc1C#N)O
0.7853241417321578,1.0,COC(C(F)(F)F)(OC)OC
0.1396178049602213,1.0,CCCCC(=O)C
-0.2274974913496297,1.0,CNc1ccccc1
0.15523973246276807,1.0,CC(C)NC(C)C
-1.1570021777511676,1.0,CC(=O)c1cccnc1
-0.31602174719739523,1.0,C=CCO
-0.3368509838674577,1.0,C1CCNCC1
-0.19885729092829374,1.0,CC(=O)c1ccccc1
-0.9929719389744253,1.0,c1ccc(cc1)Cn2ccnc2
-2.706176655087064,1.0,c1ccc2c(c1)C(=O)c3cccc(c3C2=O)NCCO
0.7905314508996736,1.0,C(=C/Cl)\Cl
-0.16500978133944225,1.0,CC(=CCC/C(=C/CO)/C)C
-0.14938785383689526,1.0,CCCN
-0.24051576426841872,1.0,CC(C)O
0.4390380820923693,1.0,C(Br)(Br)Br
0.39477595416848665,1.0,c1cc(ccc1Br)Br
0.9285251438388373,1.0,c1ccc(cc1)C(F)(F)F
-0.20666825467956723,1.0,c1c(c(c(c(c1Cl)Cl)Cl)Cl)c2c(cc(c(c2Cl)Cl)Cl)Cl
-1.3080141436091204,1.0,c1cc(cc(c1)[N+](=O)[O-])N
1.4049939326665162,1.0,CCCCC=C
0.14742876871149477,1.0,CCCN(CCC)c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-]
-0.4279788942989809,1.0,C1CCC(CC1)O
1.4700852972604617,1.0,CC
-1.4277822544619796,1.0,C(CO)O
0.03807527619366679,1.0,c1cc2c(cc1Cl)Oc3ccc(cc3O2)Cl
-0.15199150842065334,1.0,CCCCCCO
-0.016601470065247106,1.0,c1ccc2c(c1)ccc3c2cccc3
-0.933087883547996,1.0,C1CNCCN1
-3.6252667231535693,1.0,c1c(c(=O)[nH]c(=O)[nH]1)Cl
-0.08169283465919235,1.0,CCCN(CCC)C(=O)SCCC
-0.0634672525728876,1.0,CCC[C@H](CC)O
0.7358547046407596,1.0,CCCCS
-1.4850626553046513,1.0,c1cc(cc(c1)O)C=O
-0.06086359798912985,1.0,c1ccc2c(c1)Oc3c(cc(c(c3O2)Cl)Cl)Cl
-0.5008812226441997,1.0,CCOP(=S)(OCC)S[C@@H](CCl)N1C(=O)c2ccccc2C1=O
