y,w,ids
-0.06753757265130925,1.0,CCC(C)C
-0.16866295019554103,1.0,O=N(=O)c1ccc(cc1)N(=O)=O
0.9292697202846898,1.0,COc2ncc1nccnc1n2
0.24884039423707308,1.0,Cn1cnc2n(C)c(=O)[nH]c(=O)c12 
-1.3845752278107089,1.0,Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1
-1.3922800184807456,1.0,OC4=C(C1CCC(CC1)c2ccc(Cl)cc2)C(=O)c3ccccc3C4=O
0.1443441707747002,1.0,FC(F)(Cl)C(F)(F)Cl
0.8088823660653662,1.0,CCCC(=O)OCC
0.1780526299561109,1.0,Oc1cc(Cl)cc(Cl)c1Cl
-1.2906730915196365,1.0,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl
-0.6694743437479268,1.0,CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2
-0.5346405070222847,1.0,C1CCCCCCC1
-0.8818376365908139,1.0,CCN2c1cc(N(C)C)cc(C)c1NC(=O)c3cccnc23 
1.0689190511791054,1.0,CCOC(=O)CC(=O)OCC
0.05525752865240094,1.0,Cc1ccccc1n3c(C)nc2ccccc2c3=O
-0.6694743437479268,1.0,CC(C)Nc1nc(Cl)nc(NC(C)C)n1
-0.14940097352044923,1.0,CCOP(=S)(OCC)N2C(=O)c1ccccc1C2=O
1.6804868106132689,1.0,Cc1cccc(C)n1
0.7125724826899075,1.0,COc1cc(CC=C)ccc1O
-1.9600267809790757,1.0,c1ccc(cc1)c2ccc(cc2)c3ccccc3
-0.6020574253851058,1.0,CCc1ccc2ccccc2c1
-0.11087702017026567,1.0,Clc1ccc(Cl)cc1
0.3514104200319368,1.0,ClC(Cl)(Cl)Cl
0.4766132684200334,1.0,Cc1cc(C)c(O)c(C)c1
-0.5394560011910576,1.0,CN2C(=C(O)c1ccccc1S2(=O)=O)C(=O)Nc3ccccn3 
1.2278303587486121,1.0,CCCOC=O
-0.09594898824706947,1.0,CCNc1nc(NC(C)(C)C)nc(OC)n1
-0.3131277752587292,1.0,CC34CCC1C(CCC2=CC(=O)CCC12C)C3CCC4=O
0.9822401561411922,1.0,N#Cc1ccccc1
-0.004936148457260839,1.0,NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl 
-1.6773572732721036,1.0,O=C1N(COC(=O)CCCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3
0.053812880401769,1.0,COCCCNc1nc(NC(C)C)nc(SC)n1
0.27917800750034266,1.0,COc1ccccc1Cl
0.5103217276014439,1.0,CCCCCC(O)CC
0.505506233432671,1.0,CCC#CCC
1.0689190511791054,1.0,CCCOC(=O)CC
0.7462809418713181,1.0,COc1ccc(C=O)cc1
0.07789035124563362,1.0,Nc2cnn(c1ccccc1)c(=O)c2Cl
-1.9166873334601189,1.0,Cc1c2ccccc2c(C)c3ccc4ccccc4c13
-2.3967921020867817,1.0,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2
-1.4375456636672115,1.0,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C
-2.234509948599133,1.0,Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)c(Cl)c2Cl
1.3482177129679358,1.0,COC(C)(C)C
0.8907457669345064,1.0,Cc1ccc(O)c(C)c1
0.6210780934832215,1.0,ClC=C
-1.3060826728597101,1.0,CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl
-1.0258209122371247,1.0,Nc3ccc2cc1ccccc1cc2c3 
0.12989768826838144,1.0,Clc1cccc(c1)N(=O)=O
-1.4688463757642354,1.0,COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl
-0.4624080944906904,1.0,CCNc1nc(NC(C)(C)C)nc(SC)n1
-0.004936148457260839,1.0,Clc1ccccc1Cl
0.332148443356845,1.0,CCOc1ccc(NC(=O)C)cc1
1.2904317829426606,1.0,Nc1nccs1 
-2.0611521585233072,1.0,Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cccc2Cl
1.1652289345545639,1.0,Cc1ccccc1O
-2.5821886275845403,1.0,CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2
0.7703584127151828,1.0,CSSC
-0.5587179778661494,1.0,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1
-0.16866295019554103,1.0,CCN(CC)C(=S)SCC(Cl)=C
0.0851135924987931,1.0,CNC(=O)Oc1ccccc1C(C)C
